catu,grav,sexe,trajet,Age,catr,circ,vosp,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col
Conducteur,Blessé_leger,1,Promenade – loisirs,18,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,3,Plein_jour,77,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Conducteur,Indemne,1,Promenade – loisirs,78,Route nationale,A chaussées séparées,Sans objet,Pante,En Courbe à gauche,Normale,Aucun,Sur chaussée,90,2,Plein_jour,91,Hors_agglomeration,Hors intersection,Normale,Autre collision
Passager,Indemne,0,Promenade – loisirs,79,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,92,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_leger,0,Promenade – loisirs,20,Autoroute,A chaussées séparées,Sans objet,Plat,En courbe à droite,Normale,Aucun,Sur accotement,90,2,Nuit sans eclairage public,92,Hors_agglomeration,Hors intersection,Normale,Autre collision
Passager,Indemne,0,Promenade – loisirs,18,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,95,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,31,Autoroute,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,93,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Passager,Blessé_leger,0,Promenade – loisirs,31,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_leger,0,Promenade – loisirs,0,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Indemne,1,Promenade – loisirs,21,Route nationale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,77,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_leger,1,Promenade – loisirs,35,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Plein_jour,91,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,32,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur trottoire,30,2,Plein_jour,91,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,0,Promenade – loisirs,41,Route nationale,A sens unique,Sans objet,Pante,En courbe à droite,Normale,zonne pietonne,Sur chaussée,50,2,Plein_jour,78,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Passager,Blessé_leger,0,Autre,6,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,78,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_leger,0,Utilisation professionnelle,40,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,77,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Domicile – travail,29,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Indemne,1,Domicile – travail,56,Voie comunales,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit avec eclairage public allum,75,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,1,Domicile – travail,54,Voie comunales,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Domicile – travail,29,Voie comunales,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Passager,Blessé_leger,1,Autre,36,Route departementale,A sens unique,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit sans eclairage public,94,En_agglomeration,Autre intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_leger,1,Autre,29,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Intersection en X,Temps éblouissant,Deux véhicules par le coté
Passager,Blessé_leger,1,Autre,32,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Hors intersection,Normale,Deux véhicules frontale
Conducteur,Indemne,1,Autre,18,Route departementale,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Autres,Sur chaussée,50,2,Nuit avec eclairage public allum,92,En_agglomeration,Intersection en T,Normale,Autre collision
Passager,Indemne,0,Autre,19,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit avec eclairage public allum,92,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Passager,Indemne,0,Autre,21,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_leger,1,Autre,19,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,78,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_leger,1,Promenade – loisirs,19,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,92,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,36,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,92,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_leger,0,Domicile – travail,23,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Nuit sans eclairage public,93,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_hospitalisé,1,Domicile – travail,25,Route nationale,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,95,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_leger,0,Autre,35,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,90,2,Plein_jour,93,Hors_agglomeration,Hors intersection,Pluie légère,Deux véhicules par l’arrière
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,17,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,95,En_agglomeration,Intersection en X,Normale,Autre collision
Conducteur,Blessé_leger,1,Promenade – loisirs,30,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Promenade – loisirs,36,Voie comunales,A sens unique,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Autre intersection,Normale,Autre collision
Passager,Deceder,0,Promenade – loisirs,8,Voie comunales,Bidirectionnelle,Piste cyclable,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Autre collision
Conducteur,Indemne,1,Promenade – loisirs,25,Voie comunales,A sens unique,Piste cyclable,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit avec eclairage public allum,75,En_agglomeration,Hors intersection,Normale,Autre collision
Passager,Blessé_leger,1,Promenade – loisirs,21,Voie comunales,Bidirectionnelle,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Passager,Blessé_hospitalisé,1,Promenade – loisirs,20,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Sans collision
Conducteur,Indemne,1,Autre,28,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_hospitalisé,1,Domicile – travail,22,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Plein_jour,94,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_leger,0,Promenade – loisirs,29,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Plein_jour,94,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Passager,Indemne,1,Promenade – loisirs,4,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Mouillée,Carrefour aménagé,Sur chaussée,50,2,Aube,94,En_agglomeration,Intersection en T,Pluie légère,Autre collision
Passager,Indemne,1,Promenade – loisirs,3,Route departementale,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur trottoire,50,2,Plein_jour,94,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_leger,1,Promenade – loisirs,25,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Mouillée,Aucun,Sur chaussée,50,2,Plein_jour,94,Hors_agglomeration,Hors intersection,Pluie légère,Deux véhicules frontale
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,54,Voie comunales,Bidirectionnelle,Sans objet,Pante,Partie Rectiligne,Normale,Autres,Sur chaussée,50,2,Nuit avec eclairage public allum,93,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,16,Route departementale,A chaussées séparées,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Indemne,0,Promenade – loisirs,64,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_hospitalisé,1,Autre,54,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Domicile – travail,58,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Intersection en X,Normale,Autre collision
Conducteur,Indemne,1,Autre,72,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,93,En_agglomeration,Intersection en T,Normale,Autre collision
Pieton,Blessé_hospitalisé,1,Promenade – loisirs,55,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,30,2,Nuit sans eclairage public,93,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,1,Domicile – travail,37,Voie comunales,A sens unique,Piste cyclable,Plat,Partie Rectiligne,Normale,Autres,Sur chaussée,50,2,Nuit sans eclairage public,92,En_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Blessé_hospitalisé,1,Domicile – travail,15,Route departementale,A sens unique,Piste cyclable,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,92,En_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_hospitalisé,0,Domicile – travail,31,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,zonne pietonne,Sur chaussée,50,2,Nuit avec eclairage public allum,92,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,20,Voie comunales,A sens unique,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur trottoire,50,2,Plein_jour,92,En_agglomeration,Intersection en T,Normale,Deux véhicules par le coté
Conducteur,Blessé_hospitalisé,0,Autre,46,Route departementale,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,-1,2,Plein_jour,95,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_hospitalisé,0,Promenade – loisirs,63,Autoroute,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,130,2,Nuit sans eclairage public,77,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_hospitalisé,0,Promenade – loisirs,6,Autoroute,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Souterrain tunnel,Sur chaussée,70,2,Plein_jour,94,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Passager,Blessé_leger,1,Promenade – loisirs,2,Autoroute,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,130,2,Plein_jour,78,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Indemne,1,Utilisation professionnelle,52,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,110,2,Plein_jour,78,Hors_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Pieton,Blessé_hospitalisé,0,Promenade – loisirs,32,Autoroute,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Plein_jour,92,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_hospitalisé,1,Promenade – loisirs,61,Route departementale,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,77,Hors_agglomeration,Hors intersection,Normale,Autre collision
Conducteur,Indemne,1,Utilisation professionnelle,64,Route departementale,A chaussées séparées,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,90,2,Nuit sans eclairage public,77,Hors_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
Conducteur,Blessé_leger,1,Promenade – loisirs,22,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,70,2,Nuit avec eclairage public allum,75,En_agglomeration,Hors intersection,Normale,Sans collision
Conducteur,Blessé_leger,1,Promenade – loisirs,23,Voie comunales,A sens unique,Sans objet,Pante,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,0,Promenade – loisirs,19,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Trois véhicules et plus en chaîne
Passager,Blessé_leger,0,Promenade – loisirs,19,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Autre collision
Passager,Blessé_leger,0,Promenade – loisirs,16,Voie comunales,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit avec eclairage public allum,75,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Blessé_leger,1,Promenade – loisirs,18,Voie comunales,A chaussées séparées,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en X,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,51,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en X,Temps couvert,Deux véhicules par le coté
Conducteur,Indemne,1,Utilisation professionnelle,55,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Intersection en T,Normale,Deux véhicules par l’arrière
Pieton,Blessé_hospitalisé,1,Promenade – loisirs,5,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,75,En_agglomeration,Hors intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,24,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,94,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Conducteur,Indemne,1,Promenade – loisirs,33,Voie comunales,Bidirectionnelle,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Plein_jour,94,En_agglomeration,Hors intersection,Normale,Trois véhicules et plus en chaîne
Conducteur,Blessé_leger,1,Promenade – loisirs,31,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Autres,Sur chaussée,20,2,Plein_jour,94,En_agglomeration,Autre intersection,Normale,Deux véhicules par le coté
Passager,Indemne,0,Promenade – loisirs,24,Route departementale,A sens unique,Sans objet,Plat,Partie Rectiligne,Normale,Aucun,Sur chaussée,50,2,Nuit avec eclairage public allum,94,En_agglomeration,Hors intersection,Normale,Deux véhicules par l’arrière
